微博内容,发布者名称,发布时间以及设备,发布者主页
湖南师范大学考研出湖师大347应用心理学教材、知识精讲、逻辑图、真题（电子版也有）、进阶题册、网课视频资料​,风心雪R,26分钟前 来自湖南师范大学考研超话,https://weibo.com/6440569235?refer_flag=1001030103_
湖南师范大学心理学考研湖师大应用心理上岸研一学姐对心理学复试有疑问的来扣我喔需要复试资料的也🉑️来喔自己总结的一些资料和小经验学硕的也可以找学姐推荐​,用户7480816372,26分钟前 来自湖南师范大学心理学考研超话,https://weibo.com/7480816372?refer_flag=1001030103_
湖南师范大学心理学考研出湖师大347应用心理学教材、知识精讲、逻辑图、真题（电子版也有）、进阶题册、网课视频资料​,风心雪R,28分钟前 来自湖南师范大学心理学考研超话,https://weibo.com/6440569235?refer_flag=1001030103_
#司南试听课#【司南考研】2023届湖南师范大学955小学教育入门导学课~！,司南莫莫老师,30分钟前 来自iPhone客户端,https://weibo.com/7439070323?refer_flag=1001030103_
湖南师范大学教育学考研请问有谁下载了去年的招生简章吗，想知道教原招多少人​,日安x,31分钟前 来自湖南师范大学教育学考研超话,https://weibo.com/2142338434?refer_flag=1001030103_
湖南师范大学出新传学硕考研资料​,欧孜寞之叉,37分钟前 来自湖南师范大学超话,https://weibo.com/3607776467?refer_flag=1001030103_
湖南师范大学考研出新传学硕资料​,欧孜寞之叉,38分钟前 来自湖南师范大学考研超话,https://weibo.com/3607776467?refer_flag=1001030103_
湖南师范大学23考研，求333聚点网课资料，有偿​,Yturbo1816,38分钟前 来自湖南师范大学超话,https://weibo.com/7172299660?refer_flag=1001030103_
湖南师范大学考研想再问问学科思政情况如何啦顺便求333和950资料​,是开心的啊七呀,41分钟前 来自湖南师范大学考研超话,https://weibo.com/5715285658?refer_flag=1001030103_
湖南师范大学考研说社工压分的那些人别制造焦虑了，说什么压分严重，今年社工360370的排名也到30多名了，别人不压分就压你的分，厉害😄​,pupunnn,41分钟前 来自湖南师范大学考研超话,https://weibo.com/7238066480?refer_flag=1001030103_
湖南师范大学考研有学科地理的友友吗​,zzzz---lalla,41分钟前 来自湖南师范大学考研超话,https://weibo.com/5143113543?refer_flag=1001030103_
湖南师范大学考研出湖师大古代文学考研资料包括马版文学史笔记（可直接背诵），包括03年—22年真题，带答案，包括古代文学网课视频。白菜价，回个血而已​,威廉古堡跳广场舞,42分钟前 来自湖南师范大学考研超话,https://weibo.com/7539612919?refer_flag=1001030103_
广州大学22考研，一志愿湖南师范大学自然地理学，考自命题高数，343分有机会调剂到贵校资源与环境专业吗？蹲上岸的学长学姐呜呜​,你的湖南老爸,44分钟前 来自广州大学超话,https://weibo.com/5507612058?refer_flag=1001030103_
湖南师范大学出971+333自行整理+购入资料（22考研人）童叟无欺全是心血​,Agoni_yee,51分钟前 来自湖南师范大学超话,https://weibo.com/3753611517?refer_flag=1001030103_
湖南师范大学考研出971+333自行整理+购入资料（22考研人）童叟无欺全是心血​,Agoni_yee,51分钟前 来自湖南师范大学考研超话,https://weibo.com/3753611517?refer_flag=1001030103_
湖南师范大学考研有没有湖师英美文学考研上岸的学长学姐，想了解相关的考研信息和考研资料，23研党在线求，在线等​,安若RN,59分钟前 来自湖南师范大学考研超话,https://weibo.com/6476816846?refer_flag=1001030103_
湖南师范大学蹲一个文艺学考研学长学姐23考研实在很困惑需要一些帮助​,水里捞出个水晶月亮,59分钟前 来自湖南师范大学超话,https://weibo.com/5774962627?refer_flag=1001030103_
湖南师范大学考研请问有出22年的333和960视频的吗，聚点视频？​,小彭今天背单词了吗o,59分钟前 来自湖南师范大学考研超话,https://weibo.com/7369933870?refer_flag=1001030103_
湖南师范大学23考研想要考湖师的汉语言文字学现代汉语方向，有没有学长学姐来捞捞我，跨地区考生，想多了解一下​,七月本味x,今天13:09 来自湖南师范大学超话,https://weibo.com/5196349379?refer_flag=1001030103_
湖南师范大学考研出湖师347资料刚刚考完可咨询备考相关问题​,写给初一的情书,今天13:00 来自湖南师范大学考研超话,https://weibo.com/5660300506?refer_flag=1001030103_
湖南师范大学考研今年应用心理347会不会扩招啊按招生简章的拟招生人数我就是个复试边缘人​,桃良拾壹,今天12:58 来自湖南师范大学考研超话,https://weibo.com/3518258244?refer_flag=1001030103_
湖南师范大学23考研er想问下学长学姐这几年数学学硕的压分情况严重吗今年是不是也是特别卷呢​,她不能再熬夜了,今天12:52 来自湖南师范大学超话,https://weibo.com/5090018608?refer_flag=1001030103_
快来看艺术设计考研成绩-这年划上完美句号湖南工业大学艺术设计考研/湖南师范大学艺术设计考研/湖南科技大学艺术设计考研湖南工业大学湖南师范大学湖南科技大学#艺术考研##研究生##艺术设计考研#2常德​,就是那个樊宇鸭,今天12:50 来自iPhone客户端,https://weibo.com/5212137561?refer_flag=1001030103_
湖南师范大学考研湖南师范大学考研出外国语言文学22考研资料，01文学、02语言学、03翻译学均适用​,咦是鱼呀,今天12:46 来自湖南师范大学考研超话,https://weibo.com/6452020553?refer_flag=1001030103_
湖南师范大学考研22考研世界史初试400＋应该进了复试复试考中国史会不会很难呀有没有英国史方向的老师可以推荐呀求上岸的学长学姐能稍作指点​,L-honey-AY,今天12:27 来自湖南师范大学考研超话,https://weibo.com/6591531132?refer_flag=1001030103_
湖南师范大学考研出旅游地理资料白菜价​,诺诺子在此,今天12:23 来自湖南师范大学考研超话,https://weibo.com/6165692591?refer_flag=1001030103_
湖南师范大学考研出人文地理的资料，考虑换学校，低价。​,我想要大份的,今天12:22 来自湖南师范大学考研超话,https://weibo.com/7420566993?refer_flag=1001030103_
湖南师范大学考研湖南师范大学有学科美术的学长学姐嘛～孩子是23考研想咨询一些问题​,Da爱揪兔耳朵,今天12:14 来自湖南师范大学考研超话,https://weibo.com/6112480574?refer_flag=1001030103_
湖南师范大学考研湖师大汉语言文字学（古代汉语）初试第一，复试结束后出复习资料​,荼靡婳绮,今天12:14 来自湖南师范大学考研超话,https://weibo.com/5618941475?refer_flag=1001030103_
湖南师范大学湖南师范大学蹲22考研的学长学姐，马理论今年压分严重吗，保护第一志愿吗孩子迷茫了​,今天有吃水果捞吗,今天12:07 来自湖南师范大学超话,https://weibo.com/5931068593?refer_flag=1001030103_
湖南师范大学考研出湖南师范大学生命科学学院资料706和864专业课资料英语政治资料​,r做个快乐废物h,今天12:07 来自湖南师范大学考研超话,https://weibo.com/7503578900?refer_flag=1001030103_
湖南师范大学考研请问贵校的广播电视专硕今年压分么​,用户6968674731,今天12:00 来自湖南师范大学考研超话,https://weibo.com/6968674731?refer_flag=1001030103_
湖南师范大学考研有没有21年上岸湖师大化工学硕的学长学姐，我想知道复试考化学综合，有机，无机，分析，那么多书，都要看完吗？复试大纲里给的太笼统了，没有一点用，在线等学长学姐们，还有复试还会考化工原理吗？求学长学姐救救孩子​,若溪上延,今天11:57 来自湖南师范大学考研超话,https://weibo.com/6357953446?refer_flag=1001030103_
湖南师范大学考研收湖师大959学科化学复习资料​,baby2carrot,今天11:52 来自湖南师范大学考研超话,https://weibo.com/7590872092?refer_flag=1001030103_
湖南师范大学考研蹲湖南师范22理论经济学复试的群​,小匡匡puleya,今天11:45 来自湖南师范大学考研超话,https://weibo.com/7489515091?refer_flag=1001030103_
湖南师范大学考研收微生物复试资料​,给我一杯阿华田yu,今天11:37 来自湖南师范大学考研超话,https://weibo.com/7564276925?refer_flag=1001030103_
湖南师范大学考研求中西方音乐史的笔记和真题！！​,kimicle775,今天11:37 来自湖南师范大学考研超话,https://weibo.com/7270870335?refer_flag=1001030103_
感谢🙏大家的信任，新的一年，我会带着我的团队继续破我们的教学记录📝！欢迎👏各位优秀的老师和同学加入轲达这个大家庭👏！我们会用实际行动让大家感受到“有温度的教育”，也会证实大家的选择没有错！湖南师范大学考研#333教育综合##教育学考研#2长沙​,学科音乐唐芬,今天11:30 来自湖南师范大学考研超话,https://weibo.com/6444487762?refer_flag=1001030103_
湖南师范大学考研出全新333参考书，952参考书​,Crushuuuuu,今天11:28 来自湖南师范大学考研超话,https://weibo.com/6394882038?refer_flag=1001030103_
湖南师范大学考研出文艺学复试资料啦​,密码箱里有什么,今天11:24 来自湖南师范大学考研超话,https://weibo.com/5705108284?refer_flag=1001030103_
湖南师范大学考研出湖师大古代文学716+828考研资料​,向前冲冲冲961,今天11:23 来自湖南师范大学考研超话,https://weibo.com/7654796025?refer_flag=1001030103_
湖南师范大学考研求稳21级学姐学长，学科英语复试的形式和内容。本人想调剂湖师大。最近在的emo又焦虑，救救孩子​,Ye_carcar,今天11:17 来自湖南师范大学考研超话,https://weibo.com/7330146569?refer_flag=1001030103_
湖南师范大学考研佛系出新传考研资料电子版334.440​,EchoCrush12,今天11:15 来自湖南师范大学考研超话,https://weibo.com/5544932844?refer_flag=1001030103_
湖南师范大学考研#考研#出湖师大728物理化学，846无机化学考研真题及答案。赠送电子版教材参考书，南师大考研真题及答案（不完整，少近两年）​,Leven阿祺,今天11:02 来自湖南师范大学考研超话,https://weibo.com/6581665755?refer_flag=1001030103_
湖南师范大学23考研心理学312有人吗！​,想想Theshy会怎么做,今天11:01 来自湖南师范大学超话,https://weibo.com/6510034883?refer_flag=1001030103_
🔥早报早优惠，时间对于你们比什么都重要，你们要知道，1月份就已经开始学习的同学，经过两个月的沉淀，已经快学习完第一轮了。现在还有一些同学，还在恍恍惚惚，我会替大家着急，想要督促你们学习，但是学习的过程，学生始终是主体，希望大家都明白这其中的重要性‼️#湖南大学#​展开c,教育学考研雯雯学姐,今天10:57 来自iPhone12,https://weibo.com/6068260343?refer_flag=1001030103_
湖南师范大学考研#体育考研#低价出湖师大735资料，运动生理学、体育心理学。​,麓山鹿,今天10:45 来自湖南师范大学考研超话,https://weibo.com/5210575693?refer_flag=1001030103_
湖南师范大学教育学考研出司南机构湖师大980职教复试课程和资料​,想昵称有点南吖,今天10:40 来自湖南师范大学教育学考研超话,https://weibo.com/6360610767?refer_flag=1001030103_
湖南师范大学考研出凯程311全套应用宝典笔记（中教有稍做笔记不影响观看）好价​,月色绞杀,今天10:39 来自湖南师范大学考研超话,https://weibo.com/6564036002?refer_flag=1001030103_
湖南师范大学考研请问美术学院专业课压分吗？​,赵艺fly,今天10:36 来自湖南师范大学考研超话,https://weibo.com/3040816683?refer_flag=1001030103_
湖南师范大学考研工设院的电子信息专硕今年怎么样呀，23考研还建议考吗​,ii2x2,今天10:30 来自湖南师范大学考研超话,https://weibo.com/7541536152?refer_flag=1001030103_
湖南师范大学考研真的很想考湖南师范大学，看今年这情形真的一点都不敢报了考本地的双非又不甘心，考研人真的太难了，今年考研的学长学姐有没有什么建议到底要多努力才能读得上湖师大​,spirit_累累一,今天10:27 来自湖南师范大学考研超话,https://weibo.com/6574289333?refer_flag=1001030103_
湖南师范大学考研低价出现当代文学全部资料【跳楼甩卖】​,伽椰子吃椰子不吐椰子壳儿,今天10:25 来自湖南师范大学考研超话,https://weibo.com/6709801951?refer_flag=1001030103_
湖南师范大学考研有没有朋友出这两本书啊比较着急用​,风笙sheng,今天10:24 来自湖南师范大学考研超话,https://weibo.com/5605093411?refer_flag=1001030103_
2022考研成绩和分数线出来后，导师制指导的有2个学生已经准备明年二战了。以目前的考研大军数量来看，对于应届生的压力也是空前的，往届生和应届生的比率已经超过了8：2，据说湖南师范大学某文学专业居然有900人左右报考，实际招生10多个。很多考生反馈试卷压分严重，很多都是两位数（总分150）。,小查与Lily,今天10:19 来自iPhone客户端,https://weibo.com/6382192815?refer_flag=1001030103_
湖南师范大学考研我是23美术考研的，水彩专硕，想蹲一个已经上岸的学姐​,shelter-DD,今天10:10 来自湖南师范大学考研超话,https://weibo.com/6504231632?refer_flag=1001030103_
湖南师范大学考研出湖师大考研文艺学资料（有湖师大蓝绿本、真题+答案、知识树）​,大胆信自己mB02,今天10:07 来自湖南师范大学考研超话,https://weibo.com/5674301462?refer_flag=1001030103_
湖南师范大学考研蹲学长学姐法学学硕复试指导有偿​,吃什么呀公主,今天10:05 来自湖南师范大学考研超话,https://weibo.com/6678448853?refer_flag=1001030103_
湖南师范大学考研有没有960的直系学长学姐，23考研的求带​,晴仔仔要冲了,今天10:05 来自湖南师范大学考研超话,https://weibo.com/7577065383?refer_flag=1001030103_
湖南师范大学考研22考研出分好几天了，成绩还算理想。出【湖南师范大学汉语言文字学专业-现代汉语方向】的2010-2020年827和713真题和答案+2021真题（无答案）。（别问成绩为什么要码，万一考上了，不想就这么直接和未来的同学暴露微博😂）​,让我当汉语学术狗,今天10:05 来自iPhone客户端,https://weibo.com/7342030181?refer_flag=1001030103_
湖南师范大学教育学考研出333➕950资料💾，估计没人买了，还有人不放弃这个学校吗，来买我的资料💾呀​,山不转水转吧吧吧,今天10:00 来自湖南师范大学教育学考研超话,https://weibo.com/6123942669?refer_flag=1001030103_
湖南师范大学考研出333➕950资料💾，估计没人买了，还有人不放弃这个学校吗，来买我的资料💾呀​,山不转水转吧吧吧,今天10:00 来自湖南师范大学考研超话,https://weibo.com/6123942669?refer_flag=1001030103_
湖南师范大学考研735呱​,Kk-0803,今天09:59 来自湖南师范大学考研超话,https://weibo.com/5640233799?refer_flag=1001030103_
湖南师范大学考研出湖师应用心理学专硕347资料​,努力站桩的芝士小熊,今天09:58 来自湖南师范大学考研超话,https://weibo.com/7510863322?refer_flag=1001030103_
青岛大学考研一志愿湖南师范大学物理学330分请问有机会调剂到青岛大学吗求学长学姐们解答​,_胖易77,今天09:58 来自青岛大学考研超话,https://weibo.com/7046247269?refer_flag=1001030103_
湖南师范大学考研跪求学科英语333971资料和网课跪求971直系学姐带有偿！！！​,婭嬫off,今天09:56 来自湖南师范大学考研超话,https://weibo.com/5856107689?refer_flag=1001030103_
湖南师范大学考研出23湖师大新传学硕罗学长全套笔记，还没发货，直接改地址，走咸鱼。​,眠羊派,今天09:55 来自湖南师范大学考研超话,https://weibo.com/1220171065?refer_flag=1001030103_
湖南师范大学考研出湖师大706普通生物化学，864细胞生物学资料​,山有扶苏LYX,今天09:55 来自湖南师范大学考研超话,https://weibo.com/5522491655?refer_flag=1001030103_
湖南师范大学考研出333960网课便宜了回血​,亚我头发了·,今天09:52 来自湖南师范大学考研超话,https://weibo.com/5281105895?refer_flag=1001030103_
湖南师范大学考研国土资源利用与管理专业（原土地资源管理专业）专业课土地资源学与土地经济学资料非常齐全，包括真题笔记及PPT其他学校真题热点等​,你脖子呢,今天09:51 来自湖南师范大学考研超话,https://weibo.com/5551972977?refer_flag=1001030103_
湖南师范大学出23年聚点考研333+950全程班，换学校了。​,_夏溺_,今天09:48 来自湖南师范大学超话,https://weibo.com/6226525326?refer_flag=1001030103_
湖南师范大学出湖师大学科语文951语文教学论全套资料（共四本，全新）①《中国教育史》（高等教育出版社）（全新）②《教育心理学》（武汉大学出版社）（全新）③《教育原理》湖南教育出版社（全新）④恋练有词考研英语词汇（全新）​,WSIWEI_,今天09:28 来自湖南师范大学超话,https://weibo.com/6603654409?refer_flag=1001030103_
湖南师范大学考研湖南师范大学马克思主义考研出湖南师范大学马克思主义理论真题➕详解答案45💰​,1i12345i,今天09:27 来自湖南师范大学考研超话,https://weibo.com/6223617955?refer_flag=1001030103_
白菜价转让湖南师范大学学科英语视频➕资料因为换专业了湖南师范大学考研#湖南师范大学学科英语#湖南师范大学教育学考研#学科英语#湖南师范大学教育学考研#湖南师范大学教育学考研#学科英语考研​,肉丝儿今儿100斤了吗,今天09:26 来自小米10S,https://weibo.com/5893134549?refer_flag=1001030103_
湖南师范大学教育学考研请问有谁有957的视频网课呀？有偿求。​,用户7433558033,今天09:05 来自湖南师范大学教育学考研超话,https://weibo.com/7433558033?refer_flag=1001030103_
湖南师范大学考研出22考研sinan333和951的资料～​,不到95斤不改名吧,今天09:05 来自湖南师范大学考研超话,https://weibo.com/6608428798?refer_flag=1001030103_
湖南师范大学23考研打算考湖师大的学科语文看到很多学长学姐都说压分严重现在在纠结要不要换校啊可是我想考湖南这边的学校感觉湖大今年很多高分明年会不会有很多人报湖大然后把分数线抬高啊请问各位学长学姐有没有比较好的推荐啊谢谢！​,做梦都在拉屎,今天08:59 来自湖南师范大学超话,https://weibo.com/6498105735?refer_flag=1001030103_
湖南师范大学考研有无学长学姐说一下子今年湖师大金专的情况孩子害怕呜呜​,Heaven迩,今天08:51 来自湖南师范大学考研超话,https://weibo.com/7216782960?refer_flag=1001030103_
#湖南师范大学考研压分#各位学长学姐，今年湖师大学前教育专硕压分了吗2开封​,哆啦a梦的小猪,今天08:47 来自nova8我由我掌镜,https://weibo.com/7452786236?refer_flag=1001030103_
#湖南师范大学##湖南师范大学宿舍#湖南师范大学考研咱就是说师大的宿舍真的很爱，学弟学妹快来贴贴！！（南院三栋哒咩）2长沙·湖南大学德智园学生公寓​,别惹北慕生气,今天08:21 来自iPhone客户端,https://weibo.com/5678952350?refer_flag=1001030103_
湖南师范大学23考研，求汉语国际教育专业考研资料。​,少女适俗韵ya,今天07:59 来自湖南师范大学超话,https://weibo.com/7195719724?refer_flag=1001030103_
湖南师范大学考研考心理学需要哪些资料，学姐学长们能给说一下吗？感谢​,0806小明的1007兴,今天07:56 来自湖南师范大学考研超话,https://weibo.com/6126750730?refer_flag=1001030103_
湖南师范大学考研有学长学姐知道湖师大古代文学复试流程和内容吗？有点迷茫下一步该做什么​,苏维埃的茵蒂克丝,今天07:52 来自湖南师范大学考研超话,https://weibo.com/6869054645?refer_flag=1001030103_
湖南师范大学考研湖南师范大学考研湖南师范大学考研湖南师范大学考研现当代文学资料包含书目真题网课视频笔记分好类上岸学姐买的。低价​​​换学校了低价出​,在读书咩,今天07:45 来自湖南师范大学考研超话,https://weibo.com/1873653903?refer_flag=1001030103_
湖南师范大学蹲个社工社会工作考研想了解一下拜托​,LHRLHR_,今天07:40 来自湖南师范大学超话,https://weibo.com/5664855256?refer_flag=1001030103_
湖南师范大学考研收心理学312统考的初试资料❤​,豆之汁儿,今天07:21 来自湖南师范大学考研超话,https://weibo.com/7539467920?refer_flag=1001030103_
湖南师范大学考研看了好多哥哥姐姐们说湖师大347压分很严重真的吗是今年第一次压分吗我刚确定了要考湖师大347我要怎么办​,徐有容yyds,今天03:40 来自湖南师范大学考研超话,https://weibo.com/7193852804?refer_flag=1001030103_
湖南师范大学考研怎么办呢，是很想考湖师大的汉语文字学，所有的专业指导书都买了，也开始英语还有部分专业课复习了但是看了这么多帖子，很多人劝跑，还有人发抖音说湖师难考，已经焦虑两天了，现在都睡不着，真的好难受好崩溃，但是又不敢跟谁说​,非著名爱国青年,今天01:56 来自湖南师范大学考研超话,https://weibo.com/6724203014?refer_flag=1001030103_
湖南师范大学考研求一个742课程与教学论的复试资料也出出初试资料和真题​,mhr_小马,今天01:53 来自湖南师范大学考研超话,https://weibo.com/5651248770?refer_flag=1001030103_
湖南师范大学考研学科地理复试经验贴已出！！333和960初试经验贴在我主页就有～​,来份香菜炒饭,今天01:18 来自湖南师范大学考研超话,https://weibo.com/6483327103?refer_flag=1001030103_
//@湖南师范大学考研君:湖南师范大学考研,llbetterhow,今天01:00 来自iPhone客户端,https://weibo.com/6223348005?refer_flag=1001030103_
#湖南师范大学古代文学考研#换学校便宜出出湖南师范大学古代文学考研真题（包括答案和模拟卷）和文学史资料湖南师范大学考研​,焦焦今天作业补完了吗,今天00:59 来自湖南师范大学考研超话,https://weibo.com/7354394892?refer_flag=1001030103_
湖南师范大学考研求湖师大333课本，资料。学科历史952的直系学长学姐带，有偿！​,爱上豆制品的猪,今天00:59 来自湖南师范大学考研超话,https://weibo.com/6312094103?refer_flag=1001030103_
#湖南师范大学#还好早考两年，考研越来越难考系列​,下雨天你撑伞了吗,今天00:55 来自HUAWEIMate305G,https://weibo.com/7278468430?refer_flag=1001030103_
湖南师范大学湖师大现当代文学考研资料打包出712+829历年真题重点大纲各种电子版教材导师论文复试两门大纲复试历年真题古代文学史和外国文学​,我还觉得没有明天了,今天00:53 来自湖南师范大学超话,https://weibo.com/5247207056?refer_flag=1001030103_
湖南师范大学考研湖师大现当代文学考研资料打包出712+829历年真题重点大纲各种电子版教材导师论文复试两门大纲复试历年真题古代文学史和外国文学​,我还觉得没有明天了,今天00:52 来自湖南师范大学考研超话,https://weibo.com/5247207056?refer_flag=1001030103_
湖南师范大学考研可以查参考书报录比等信息太好用啦​,一只黛丝,今天00:52 来自湖南师范大学考研超话,https://weibo.com/1042572962?refer_flag=1001030103_
湖南师范大学考研可以查到报录比参考书等信息太好用啦​,一只黛丝,今天00:50 来自湖南师范大学考研超话,https://weibo.com/1042572962?refer_flag=1001030103_
湖南师范大学考研出湖师大马理论708马原、818毛概真题（有2022真题），有意者私聊。​,有至于此c,今天00:38 来自湖南师范大学考研超话,https://weibo.com/5609111937?refer_flag=1001030103_
湖南师范大学考研姐妹们广编太卷了！希望姐妹们来吃《某学姐辅导净赚66万》瓜！​,于廊深处,今天00:13 来自湖南师范大学考研超话,https://weibo.com/2286368114?refer_flag=1001030103_
湖南师范大学考研马克思主义理论考研马克思主义考研考研出湖师大马理论考研真题＋资料，包括:1.05、07——20年真题+答案2.21真题（无答案）3.22真题马原（无答案）毛中特没记真题资料各50元不议价，单买可以私聊，学弟学妹可以提问哦，可分享经验！分数已出:马​展开c,猪屁登y,今天00:02 来自湖南师范大学考研超话,https://weibo.com/6574330215?refer_flag=1001030103_
考研调剂(求生物与医药调剂)#生物与医药#双非一本大学，一志愿湖南师范大学，初试362，考英语二，不考数学，已过六级，有没有可调剂的学校啊🙏​,一只鱼啊鱼u,今天00:02 来自考研调剂超话,https://weibo.com/6068269856?refer_flag=1001030103_
湖南师范大学考研蹲蹲文艺学的学姐学长救命呀！江湖救急啊​,州府十三的寄黎,02月24日23:59 来自湖南师范大学考研超话,https://weibo.com/6985311246?refer_flag=1001030103_
湖南师范大学考研今年电影学能招满嘛​,倔强的锅borrow,02月24日23:58 来自湖南师范大学考研超话,https://weibo.com/7084219508?refer_flag=1001030103_
湖南师范大学考研我是22年考湖师大古代文学的，出湖师大古代文学全部资料和参考书！！白菜价，看看我！​,旧时·王谢,02月24日23:47 来自湖南师范大学考研超话,https://weibo.com/5814007654?refer_flag=1001030103_
湖南师范大学考研收学科英语资料网课啥的学长学姐或许可以看看我​,喜欢喝热水QAQ,02月24日23:45 来自湖南师范大学考研超话,https://weibo.com/6655335712?refer_flag=1001030103_
湖南师范大学考研出针对湖师大333的资料📃背诵讲义➕网课➕真题➕电子版教材➕名词解释汇总➕周测试卷➕kclucky应有尽有一条龙打包📦​,月色绞杀,02月24日23:45 来自湖南师范大学考研超话,https://weibo.com/6564036002?refer_flag=1001030103_
湖南师范大学考研蹲蹲小学教育的学长学姐​,马马泡芙,02月24日23:36 来自湖南师范大学考研超话,https://weibo.com/7719108698?refer_flag=1001030103_
发布了头条文章：《【法大法学考研辅导】2017-2018年硕士研究生入学考试证据法专业课真》#22、23年中国政法大学考研##中国政法大学考研##中国政法大学超话##中国人民公安大学##山东政法学院##中央司法警官学院##海南法学院##东北大学##北京警察学院##南京工业大学##国际关系学院##河南财经政法大学#​展开c,法大法学考研,02月24日23:30 来自微博weibo.com,https://weibo.com/6092607185?refer_flag=1001030103_
今年湖南师范大学考研人数全国第一好嘞！！​,繁星d二平啊啊,02月24日23:26 来自nova7Pro你在焦点在,https://weibo.com/2846380053?refer_flag=1001030103_
湖南师范大学考研出自然地理学850+602资料还有真题+答案​​​,Z-nyjyy-,02月24日23:25 来自湖南师范大学考研超话,https://weibo.com/6764155637?refer_flag=1001030103_
害，专业课真的太低了，大部分心思都放在专业课了，结果还是这么低，就当是对我的磨练了，选择也还是很重要的，轻易别跨考呀，跨考别掉以轻心，大家加油吧(ง•̀_•́)ง湖南师范大学考研​,梅子时节雨cc,02月24日23:19 来自湖南师范大学考研超话,https://weibo.com/6584805310?refer_flag=1001030103_
最近很多同学会问我一个问题：老师，我调剂去Xx学校读书意义大不大？这个怎么说呢，我考研的时候考湖南师范大学，我一个师姐告诉我，你千万别考211，我就是不听劝考了211调剂到西北师范大学。我心想，西北师范大学我肯定不去，没啥意义。但是现实中，大把学生第一志愿考西北师范大学，这个学校还是他​展开c,姚尧博士,02月24日23:07 来自iPhoneXR,https://weibo.com/3893420628?refer_flag=1001030103_
湖南师范大学考研想问问有没有旅游地理的学长学姐，今年专业课压分嘛，好多帖子看下来真的有点怕了​,走吹吹海风,02月24日23:04 来自湖南师范大学考研超话,https://weibo.com/6656172659?refer_flag=1001030103_
湖南师范大学考研有价求学长学姐湖师大考研【美术学】738专业综合理论（包括中外美术史和艺术概论）以及914美术专业理论基础的资料，价格都好商量或者告诉我复习的书籍名字+出版社也行​,花好月汤圆,02月24日23:03 来自湖南师范大学考研超话,https://weibo.com/3509130541?refer_flag=1001030103_
湖南师范大学考研社会学慎报压分​,不学习的叉出去,02月24日22:59 来自湖南师范大学考研超话,https://weibo.com/5515237830?refer_flag=1001030103_
湖南师范大学考研求22学姐出文字学（古汉方向）的资料在线等学姐​,爱喝葡萄味FANTA,02月24日22:53 来自湖南师范大学考研超话,https://weibo.com/5923072075?refer_flag=1001030103_
湖南师范大学求考研社会工作​,LHRLHR_,02月24日22:41 来自湖南师范大学超话,https://weibo.com/5664855256?refer_flag=1001030103_
湖南师范大学考研求小学教育聚点955资料！！22届的，23届的更好！有偿​,我要吃奶油泡芙,02月24日22:39 来自湖南师范大学考研超话,https://weibo.com/5809334549?refer_flag=1001030103_
